component	rfid	path length	clusterinng	degree	betweenness
comp 1	0006B8D5CC	1	0	1	0
comp 1	0006B8D7E0	1	0	1	0
comp 2	0006B8D5D0	1.333333333	0	2	2
comp 2	0006B8DA03	2	0	1	0
comp 2	0006B9BAB9	1.333333333	0	2	2
comp 2	0006B8E1C7	2	0	1	0
comp 3	0006B9B6C4	1	1	2	0
comp 3	0006954921	1	1	2	0
comp 3	0006B8D45A	1	1	2	0
comp 4	0006B8D333	1	0	1	0
comp 4	0006B9C88D	1	0	1	0
comp 5	00069B4D4D	1	0	1	0
comp 5	0006B8E2FD	1	0	1	0
comp 6	0006BA0027	1	0	1	0
comp 6	0006CC433A	1	0	1	0
